"base_round","round_offset_from_base_round","roundwindow_size","train_start_round","train_end_round","oos_start_round","oos_end_round","raw_oos_round_count","n_models","validation_sample_size","mean_is_return","mean_forward_oos_return","is_maxdrawdown","forward_oos_maxdrawdown","status"
843,30,135,873,1007,1008,1197,190,11,189,0.0312,0.0045,0,0.3053,"ok"
843,30,140,873,1012,1013,1197,185,11,184,0.0317,0.0063,0,0.2912,"ok"
843,30,145,873,1017,1018,1197,180,9,179,0.0303,0.0056,0,0.2971,"ok"
843,30,150,873,1022,1023,1197,175,9,174,0.0313,0.008,0,0.2475,"ok"
843,30,155,873,1027,1028,1197,170,6,169,0.0323,0.0112,0,0.1632,"ok"
843,30,160,873,1032,1033,1197,165,7,164,0.0321,0.0101,0,0.1736,"ok"
843,30,165,873,1037,1038,1197,160,11,159,0.026,0.0068,0,0.2973,"ok"
843,30,170,873,1042,1043,1197,155,11,154,0.0257,0.0067,0,0.3017,"ok"
843,30,175,873,1047,1048,1197,150,11,149,0.0256,0.0064,0,0.3012,"ok"
843,30,180,873,1052,1053,1197,145,11,144,0.0255,0.0058,0,0.3018,"ok"
843,30,185,873,1057,1058,1197,140,11,139,0.0255,0.0051,0,0.3024,"ok"
843,30,190,873,1062,1063,1197,135,11,134,0.0253,0.0044,0,0.3013,"ok"
843,30,195,873,1067,1068,1197,130,10,129,0.025,0.0045,0,0.2864,"ok"
843,30,200,873,1072,1073,1197,125,11,124,0.0261,0.005,0,0.2589,"ok"
843,30,205,873,1077,1078,1197,120,11,119,0.0247,0.0052,0.001,0.3079,"ok"
843,30,210,873,1082,1083,1197,115,10,114,0.0234,0.0046,0.001,0.3445,"ok"
843,30,215,873,1087,1088,1197,110,10,109,0.0234,0.0045,0.0001,0.3348,"ok"
843,30,220,873,1092,1093,1197,105,10,104,0.0232,0.0039,0.0004,0.3388,"ok"
843,30,225,873,1097,1098,1197,100,10,99,0.0233,0.003,0.0011,0.3271,"ok"
843,30,230,873,1102,1103,1197,95,10,94,0.0233,0.0017,0.001,0.3268,"ok"
843,30,235,873,1107,1108,1197,90,10,89,0.0233,0.0007,0.0013,0.3236,"ok"
843,30,240,873,1112,1113,1197,85,12,84,0.023,0.0005,0.0013,0.3256,"ok"
843,30,245,873,1117,1118,1197,80,9,79,0.0233,0.0005,0.0011,0.3047,"ok"
843,30,250,873,1122,1123,1197,75,9,74,0.0237,0.0002,0.0032,0.2807,"ok"
843,30,255,873,1127,1128,1197,70,9,69,0.0235,-0.0004,0.0019,0.2767,"ok"
843,30,260,873,1132,1133,1197,65,10,64,0.0233,-0.0008,0.0021,0.2726,"ok"
843,30,265,873,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,30,270,873,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,30,275,873,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,30,280,873,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,30,285,873,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,30,290,873,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,30,295,873,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,60,878,937,938,1197,260,7,256,0.0338,0.0151,0,0.233,"ok"
843,35,65,878,942,943,1197,255,8,251,0.0336,0.0147,0,0.2336,"ok"
843,35,70,878,947,948,1197,250,9,246,0.0335,0.0134,0,0.2464,"ok"
843,35,75,878,952,953,1197,245,9,241,0.034,0.012,0,0.2607,"ok"
843,35,80,878,957,958,1197,240,8,236,0.0346,0.0112,0,0.2663,"ok"
843,35,85,878,962,963,1197,235,8,234,0.0347,0.0103,0,0.2805,"ok"
843,35,90,878,967,968,1197,230,9,229,0.0343,0.0098,0,0.2812,"ok"
843,35,95,878,972,973,1197,225,8,224,0.0344,0.0096,0,0.2738,"ok"
843,35,100,878,977,978,1197,220,10,216,0.0332,0.0083,0,0.2843,"ok"
843,35,105,878,982,983,1197,215,9,214,0.0323,0.0056,0,0.3149,"ok"
843,35,110,878,987,988,1197,210,8,209,0.0322,0.005,0,0.3161,"ok"
843,35,115,878,992,993,1197,205,10,204,0.0328,0.0048,0,0.3114,"ok"
843,35,120,878,997,998,1197,200,10,199,0.0307,0.0055,0,0.303,"ok"
843,35,125,878,1002,1003,1197,195,10,194,0.0304,0.0053,0,0.2991,"ok"
843,35,130,878,1007,1008,1197,190,11,189,0.0304,0.0045,0,0.3053,"ok"
843,35,135,878,1012,1013,1197,185,11,184,0.0311,0.0063,0,0.2896,"ok"
843,35,140,878,1017,1018,1197,180,9,179,0.0297,0.0056,0,0.2971,"ok"
843,35,145,878,1022,1023,1197,175,9,174,0.0308,0.008,0,0.2475,"ok"
843,35,150,878,1027,1028,1197,170,6,169,0.0311,0.0097,0,0.1893,"ok"
843,35,155,878,1032,1033,1197,165,9,164,0.0254,0.0063,0,0.3161,"ok"
843,35,160,878,1037,1038,1197,160,10,159,0.0255,0.0066,0,0.2963,"ok"
843,35,165,878,1042,1043,1197,155,11,154,0.0252,0.0066,0,0.2984,"ok"
843,35,170,878,1047,1048,1197,150,11,149,0.0251,0.0063,0,0.2988,"ok"
843,35,175,878,1052,1053,1197,145,11,144,0.025,0.0058,0,0.3012,"ok"
843,35,180,878,1057,1058,1197,140,11,139,0.025,0.0051,0,0.3018,"ok"
843,35,185,878,1062,1063,1197,135,10,134,0.0249,0.0043,0,0.3021,"ok"
843,35,190,878,1067,1068,1197,130,10,129,0.0246,0.0044,0,0.2867,"ok"
843,35,195,878,1072,1073,1197,125,11,124,0.0258,0.005,0,0.2567,"ok"
843,35,200,878,1077,1078,1197,120,11,119,0.0245,0.0053,0.0007,0.3063,"ok"
843,35,205,878,1082,1083,1197,115,10,114,0.0232,0.0044,0.001,0.343,"ok"
843,35,210,878,1087,1088,1197,110,10,109,0.0231,0.0045,0.0002,0.3322,"ok"
843,35,215,878,1092,1093,1197,105,10,104,0.0229,0.004,0.0002,0.3317,"ok"
843,35,220,878,1097,1098,1197,100,10,99,0.023,0.0029,0.0001,0.3312,"ok"
843,35,225,878,1102,1103,1197,95,10,94,0.0231,0.0017,0.0011,0.3271,"ok"
843,35,230,878,1107,1108,1197,90,10,89,0.023,0.0007,0.001,0.3268,"ok"
843,35,235,878,1112,1113,1197,85,12,84,0.0228,0.0003,0.0009,0.3296,"ok"
843,35,240,878,1117,1118,1197,80,9,79,0.0231,0.0005,0.0014,0.2956,"ok"
843,35,245,878,1122,1123,1197,75,10,74,0.0235,0.0003,0.0027,0.2767,"ok"
843,35,250,878,1127,1128,1197,70,9,69,0.0233,-0.0004,0.0019,0.2758,"ok"
843,35,255,878,1132,1133,1197,65,9,64,0.0231,-0.0008,0.0021,0.2718,"ok"
843,35,260,878,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,35,265,878,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,270,878,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,275,878,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,280,878,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,285,878,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,290,878,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,35,295,878,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,60,883,942,943,1197,255,8,251,0.033,0.0152,0,0.2265,"ok"
843,40,65,883,947,948,1197,250,9,246,0.0328,0.0141,0,0.2346,"ok"
843,40,70,883,952,953,1197,245,8,241,0.0333,0.0117,0,0.2692,"ok"
843,40,75,883,957,958,1197,240,8,236,0.0341,0.0107,0,0.2794,"ok"
843,40,80,883,962,963,1197,235,8,234,0.0342,0.0104,0,0.2791,"ok"
843,40,85,883,967,968,1197,230,9,229,0.0338,0.0098,0,0.2812,"ok"
843,40,90,883,972,973,1197,225,8,224,0.0339,0.0094,0,0.277,"ok"
843,40,95,883,977,978,1197,220,9,216,0.0329,0.0083,0,0.2858,"ok"
843,40,100,883,982,983,1197,215,9,214,0.0318,0.0056,0,0.3149,"ok"
843,40,105,883,987,988,1197,210,9,209,0.0317,0.005,0,0.3149,"ok"
843,40,110,883,992,993,1197,205,10,204,0.0322,0.0048,0,0.3114,"ok"
843,40,115,883,997,998,1197,200,10,199,0.0303,0.0053,0,0.3076,"ok"
843,40,120,883,1002,1003,1197,195,10,194,0.0299,0.0045,0,0.333,"ok"
843,40,125,883,1007,1008,1197,190,10,189,0.0299,0.0045,0,0.3191,"ok"
843,40,130,883,1012,1013,1197,185,11,184,0.0307,0.0062,0,0.2903,"ok"
843,40,135,883,1017,1018,1197,180,10,179,0.0296,0.0055,0,0.2944,"ok"
843,40,140,883,1022,1023,1197,175,9,174,0.0304,0.008,0,0.2475,"ok"
843,40,145,883,1027,1028,1197,170,9,169,0.025,0.006,0,0.3092,"ok"
843,40,150,883,1032,1033,1197,165,9,164,0.025,0.0062,0,0.3155,"ok"
843,40,155,883,1037,1038,1197,160,10,159,0.0252,0.0064,0,0.2963,"ok"
843,40,160,883,1042,1043,1197,155,11,154,0.025,0.0066,0,0.2971,"ok"
843,40,165,883,1047,1048,1197,150,11,149,0.0248,0.0064,0,0.2956,"ok"
843,40,170,883,1052,1053,1197,145,11,144,0.0248,0.0058,0,0.2965,"ok"
843,40,175,883,1057,1058,1197,140,10,139,0.0248,0.0049,0,0.3006,"ok"
843,40,180,883,1062,1063,1197,135,10,134,0.0246,0.0042,0,0.3011,"ok"
843,40,185,883,1067,1068,1197,130,10,129,0.0244,0.0044,0,0.284,"ok"
843,40,190,883,1072,1073,1197,125,10,124,0.0254,0.0047,0,0.2582,"ok"
843,40,195,883,1077,1078,1197,120,11,119,0.0246,0.0053,0.0011,0.3021,"ok"
843,40,200,883,1082,1083,1197,115,10,114,0.0232,0.0044,0.001,0.3404,"ok"
843,40,205,883,1087,1088,1197,110,10,109,0.023,0.0045,0.0002,0.3276,"ok"
843,40,210,883,1092,1093,1197,105,10,104,0.0228,0.004,0.0002,0.3322,"ok"
843,40,215,883,1097,1098,1197,100,10,99,0.0229,0.0029,0.0002,0.3317,"ok"
843,40,220,883,1102,1103,1197,95,10,94,0.023,0.0016,0.0001,0.3312,"ok"
843,40,225,883,1107,1108,1197,90,10,89,0.023,0.0007,0.0011,0.3271,"ok"
843,40,230,883,1112,1113,1197,85,12,84,0.0227,0.0002,0.0007,0.3305,"ok"
843,40,235,883,1117,1118,1197,80,8,79,0.0229,0.0004,0.0013,0.295,"ok"
843,40,240,883,1122,1123,1197,75,9,74,0.0234,0.0003,0.0023,0.2715,"ok"
843,40,245,883,1127,1128,1197,70,9,69,0.0232,-0.0005,0.0019,0.2767,"ok"
843,40,250,883,1132,1133,1197,65,10,64,0.023,-0.0008,0.002,0.2712,"ok"
843,40,255,883,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,40,260,883,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,265,883,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,270,883,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,275,883,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,280,883,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,285,883,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,290,883,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,40,295,883,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,60,888,947,948,1197,250,8,249,0.0327,0.0123,0,0.2732,"ok"
843,45,65,888,952,953,1197,245,8,244,0.0334,0.0117,0,0.2733,"ok"
843,45,70,888,957,958,1197,240,8,236,0.0341,0.0107,0,0.2794,"ok"
843,45,75,888,962,963,1197,235,9,234,0.0339,0.0102,0,0.2831,"ok"
843,45,80,888,967,968,1197,230,9,229,0.0337,0.0101,0,0.2749,"ok"
843,45,85,888,972,973,1197,225,8,224,0.034,0.0096,0,0.2742,"ok"
843,45,90,888,977,978,1197,220,10,216,0.0329,0.0084,0,0.2823,"ok"
843,45,95,888,982,983,1197,215,10,214,0.0315,0.0057,0,0.3148,"ok"
843,45,100,888,987,988,1197,210,10,209,0.0314,0.0051,0,0.3149,"ok"
843,45,105,888,992,993,1197,205,9,204,0.0322,0.0049,0,0.3074,"ok"
843,45,110,888,997,998,1197,200,11,199,0.0301,0.005,0,0.3198,"ok"
843,45,115,888,1002,1003,1197,195,9,194,0.0291,0.0042,0,0.3512,"ok"
843,45,120,888,1007,1008,1197,190,10,189,0.0291,0.004,0,0.3477,"ok"
843,45,125,888,1012,1013,1197,185,11,184,0.0304,0.0063,0,0.2869,"ok"
843,45,130,888,1017,1018,1197,180,10,179,0.0291,0.0055,0,0.2944,"ok"
843,45,135,888,1022,1023,1197,175,8,174,0.0302,0.0082,0,0.2405,"ok"
843,45,140,888,1027,1028,1197,170,9,169,0.0244,0.0053,0,0.3111,"ok"
843,45,145,888,1032,1033,1197,165,9,164,0.0245,0.0057,0,0.3157,"ok"
843,45,150,888,1037,1038,1197,160,10,159,0.0247,0.0066,0,0.2911,"ok"
843,45,155,888,1042,1043,1197,155,11,154,0.0246,0.0067,0,0.2961,"ok"
843,45,160,888,1047,1048,1197,150,11,149,0.0245,0.0064,0,0.2915,"ok"
843,45,165,888,1052,1053,1197,145,11,144,0.0245,0.0058,0,0.2956,"ok"
843,45,170,888,1057,1058,1197,140,10,139,0.0244,0.0049,0,0.3001,"ok"
843,45,175,888,1062,1063,1197,135,10,134,0.0244,0.0042,0,0.3006,"ok"
843,45,180,888,1067,1068,1197,130,10,129,0.0241,0.0045,0,0.2791,"ok"
843,45,185,888,1072,1073,1197,125,10,124,0.0252,0.0047,0,0.2541,"ok"
843,45,190,888,1077,1078,1197,120,11,119,0.0246,0.0055,0.0009,0.2971,"ok"
843,45,195,888,1082,1083,1197,115,10,114,0.0231,0.0044,0.0006,0.3404,"ok"
843,45,200,888,1087,1088,1197,110,10,109,0.023,0.0045,0.0004,0.3331,"ok"
843,45,205,888,1092,1093,1197,105,10,104,0.0228,0.004,0.0003,0.3326,"ok"
843,45,210,888,1097,1098,1197,100,10,99,0.0228,0.0029,0.0002,0.3322,"ok"
843,45,215,888,1102,1103,1197,95,11,94,0.0229,0.0017,0.0005,0.3362,"ok"
843,45,220,888,1107,1108,1197,90,11,89,0.0228,0.0006,0.0006,0.3366,"ok"
843,45,225,888,1112,1113,1197,85,11,84,0.0226,0.0002,0.0007,0.3299,"ok"
843,45,230,888,1117,1118,1197,80,9,79,0.0229,0.0005,0.0013,0.2923,"ok"
843,45,235,888,1122,1123,1197,75,9,74,0.0233,0.0002,0.002,0.2713,"ok"
843,45,240,888,1127,1128,1197,70,9,69,0.0231,-0.0005,0.0018,0.2739,"ok"
843,45,245,888,1132,1133,1197,65,10,64,0.0229,-0.0008,0.0021,0.2698,"ok"
843,45,250,888,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,45,255,888,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,260,888,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,265,888,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,270,888,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,275,888,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,280,888,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,285,888,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,290,888,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,45,295,888,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,60,893,952,953,1197,245,8,244,0.0317,0.0115,0,0.2749,"ok"
843,50,65,893,957,958,1197,240,9,168,0.032,0.0115,0,0.242,"ok"
843,50,70,893,962,963,1197,235,9,234,0.0326,0.0102,0,0.2806,"ok"
843,50,75,893,967,968,1197,230,9,229,0.0329,0.0098,0,0.2792,"ok"
843,50,80,893,972,973,1197,225,8,224,0.0328,0.0095,0,0.2763,"ok"
843,50,85,893,977,978,1197,220,11,216,0.0318,0.0083,0,0.2854,"ok"
843,50,90,893,982,983,1197,215,9,214,0.0309,0.0057,0,0.315,"ok"
843,50,95,893,987,988,1197,210,10,209,0.0303,0.0049,0,0.3194,"ok"
843,50,100,893,992,993,1197,205,9,204,0.031,0.0048,0,0.323,"ok"
843,50,105,893,997,998,1197,200,11,199,0.0292,0.0048,0,0.32,"ok"
843,50,110,893,1002,1003,1197,195,9,194,0.028,0.0042,0,0.3518,"ok"
843,50,115,893,1007,1008,1197,190,10,189,0.0279,0.004,0,0.3435,"ok"
843,50,120,893,1012,1013,1197,185,11,184,0.0287,0.0065,0,0.2823,"ok"
843,50,125,893,1017,1018,1197,180,10,179,0.0283,0.0055,0,0.2944,"ok"
843,50,130,893,1022,1023,1197,175,8,174,0.0294,0.0082,0,0.2407,"ok"
843,50,135,893,1027,1028,1197,170,9,169,0.0232,0.0052,0,0.2994,"ok"
843,50,140,893,1032,1033,1197,165,9,164,0.0235,0.0054,0,0.3119,"ok"
843,50,145,893,1037,1038,1197,160,11,159,0.0239,0.0066,0,0.2912,"ok"
843,50,150,893,1042,1043,1197,155,10,154,0.0239,0.0065,0,0.294,"ok"
843,50,155,893,1047,1048,1197,150,11,149,0.0237,0.0061,0,0.2949,"ok"
843,50,160,893,1052,1053,1197,145,10,144,0.0237,0.0058,0,0.2877,"ok"
843,50,165,893,1057,1058,1197,140,10,139,0.0237,0.0048,0,0.2994,"ok"
843,50,170,893,1062,1063,1197,135,10,134,0.0236,0.0042,0,0.3005,"ok"
843,50,175,893,1067,1068,1197,130,10,129,0.0234,0.0044,0,0.2818,"ok"
843,50,180,893,1072,1073,1197,125,10,124,0.0241,0.0045,0,0.2648,"ok"
843,50,185,893,1077,1078,1197,120,11,119,0.0243,0.0055,0.0025,0.2846,"ok"
843,50,190,893,1082,1083,1197,115,10,114,0.0229,0.0044,0.0005,0.3397,"ok"
843,50,195,893,1087,1088,1197,110,10,109,0.0228,0.0045,0.0004,0.3337,"ok"
843,50,200,893,1092,1093,1197,105,10,104,0.0226,0.004,0.0004,0.3331,"ok"
843,50,205,893,1097,1098,1197,100,10,99,0.0226,0.0029,0.0003,0.3326,"ok"
843,50,210,893,1102,1103,1197,95,11,94,0.0227,0.0017,0.0005,0.3356,"ok"
843,50,215,893,1107,1108,1197,90,11,89,0.0226,0.0006,0.0005,0.3362,"ok"
843,50,220,893,1112,1113,1197,85,11,84,0.0224,0.0002,0.0007,0.3287,"ok"
843,50,225,893,1117,1118,1197,80,9,79,0.0226,0.0003,0.001,0.2934,"ok"
843,50,230,893,1122,1123,1197,75,9,74,0.0231,0.0001,0.002,0.2731,"ok"
843,50,235,893,1127,1128,1197,70,9,69,0.0229,-0.0005,0.0018,0.2735,"ok"
843,50,240,893,1132,1133,1197,65,10,64,0.0227,-0.0008,0.0021,0.2693,"ok"
843,50,245,893,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,50,250,893,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,255,893,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,260,893,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,265,893,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,270,893,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,275,893,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,280,893,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,285,893,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,290,893,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,50,295,893,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,60,898,957,958,1197,240,8,171,0.0324,0.0123,0,0.2735,"ok"
843,55,65,898,962,963,1197,235,9,166,0.0322,0.0114,0,0.2596,"ok"
843,55,70,898,967,968,1197,230,9,229,0.0334,0.0098,0,0.3113,"ok"
843,55,75,898,972,973,1197,225,8,224,0.0341,0.0092,0,0.3021,"ok"
843,55,80,898,977,978,1197,220,8,219,0.0331,0.0061,0,0.3726,"ok"
843,55,85,898,982,983,1197,215,9,214,0.0333,0.0064,0,0.3376,"ok"
843,55,90,898,987,988,1197,210,8,209,0.0337,0.0057,0,0.3425,"ok"
843,55,95,898,992,993,1197,205,8,204,0.0337,0.005,0,0.3425,"ok"
843,55,100,898,997,998,1197,200,9,199,0.031,0.0046,0,0.3547,"ok"
843,55,105,898,1002,1003,1197,195,7,194,0.0288,0.0044,0,0.3519,"ok"
843,55,110,898,1007,1008,1197,190,9,189,0.0281,0.0042,0,0.3338,"ok"
843,55,115,898,1012,1013,1197,185,9,184,0.0274,0.0047,0,0.31,"ok"
843,55,120,898,1017,1018,1197,180,9,179,0.0288,0.0056,0,0.312,"ok"
843,55,125,898,1022,1023,1197,175,8,174,0.0288,0.008,0,0.2407,"ok"
843,55,130,898,1027,1028,1197,170,8,169,0.0228,0.0051,0,0.2985,"ok"
843,55,135,898,1032,1033,1197,165,9,164,0.0232,0.0054,0,0.2996,"ok"
843,55,140,898,1037,1038,1197,160,11,159,0.0238,0.0066,0,0.2818,"ok"
843,55,145,898,1042,1043,1197,155,10,154,0.0239,0.0064,0,0.2847,"ok"
843,55,150,898,1047,1048,1197,150,11,149,0.0237,0.0062,0,0.2827,"ok"
843,55,155,898,1052,1053,1197,145,11,144,0.0237,0.0056,0,0.2768,"ok"
843,55,160,898,1057,1058,1197,140,10,139,0.0237,0.0049,0,0.2919,"ok"
843,55,165,898,1062,1063,1197,135,10,134,0.0236,0.0042,0,0.2975,"ok"
843,55,170,898,1067,1068,1197,130,10,129,0.0234,0.0046,0,0.2756,"ok"
843,55,175,898,1072,1073,1197,125,10,124,0.0239,0.0046,0,0.2616,"ok"
843,55,180,898,1077,1078,1197,120,8,119,0.0241,0.0052,0.0017,0.2899,"ok"
843,55,185,898,1082,1083,1197,115,8,114,0.0235,0.0043,0.0003,0.3523,"ok"
843,55,190,898,1087,1088,1197,110,10,109,0.0231,0.0043,0.0006,0.3387,"ok"
843,55,195,898,1092,1093,1197,105,10,104,0.0229,0.0038,0.0006,0.347,"ok"
843,55,200,898,1097,1098,1197,100,9,99,0.0229,0.0028,0.0006,0.3428,"ok"
843,55,205,898,1102,1103,1197,95,10,94,0.0229,0.0016,0.0007,0.346,"ok"
843,55,210,898,1107,1108,1197,90,10,89,0.0229,0.0006,0.0007,0.3465,"ok"
843,55,215,898,1112,1113,1197,85,10,84,0.0227,0.0003,0.0007,0.3267,"ok"
843,55,220,898,1117,1118,1197,80,9,79,0.0229,0.0004,0.0013,0.2945,"ok"
843,55,225,898,1122,1123,1197,75,9,74,0.0234,0,0.0017,0.2728,"ok"
843,55,230,898,1127,1128,1197,70,10,69,0.0232,-0.0006,0.0015,0.2729,"ok"
843,55,235,898,1132,1133,1197,65,9,64,0.023,-0.0007,0.0021,0.2672,"ok"
843,55,240,898,1137,1138,1197,60,19,59,NA,NA,NA,NA,"skipped_effective_oos_n_lt_min_validation_rounds"
843,55,245,898,1142,1143,1197,55,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,250,898,1147,1148,1197,50,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,255,898,1152,1153,1197,45,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,260,898,1157,1158,1197,40,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,265,898,1162,1163,1197,35,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,270,898,1167,1168,1197,30,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,275,898,1172,1173,1197,25,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,280,898,1177,1178,1197,20,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,285,898,1182,1183,1197,15,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,290,898,1187,1188,1197,10,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,55,295,898,1192,1193,1197,5,NA,NA,NA,NA,NA,NA,"skipped_raw_oos_lt_min_validation_rounds"
843,60,60,903,962,963,1197,235,10,166,0.0351,0.0124,0,0.2327,"ok"
843,60,65,903,967,968,1197,230,9,161,0.0365,0.0116,0,0.2594,"ok"
843,60,70,903,972,973,1197,225,8,156,0.0364,0.0118,0,0.2199,"ok"
843,60,75,903,977,978,1197,220,8,151,0.0379,0.01,0,0.2694,"ok"
843,60,80,903,982,983,1197,215,8,146,0.039,0.0082,0,0.2843,"ok"
843,60,85,903,987,988,1197,210,6,209,0.0375,0.009,0,0.3331,"ok"
843,60,90,903,992,993,1197,205,8,136,0.0366,0.0057,0,0.2741,"ok"
843,60,95,903,997,998,1197,200,8,199,0.0318,0.0053,0,0.371,"ok"
843,60,100,903,1002,1003,1197,195,8,194,0.0286,0.0048,0,0.3303,"ok"
843,60,105,903,1007,1008,1197,190,8,189,0.0282,0.0044,0,0.3292,"ok"
843,60,110,903,1012,1013,1197,185,9,184,0.0298,0.0071,0,0.2585,"ok"
843,60,115,903,1017,1018,1197,180,8,179,0.028,0.0049,0,0.2974,"ok"
843,60,120,903,1022,1023,1197,175,8,174,0.0296,0.0092,0,0.2006,"ok"
843,60,125,903,1027,1028,1197,170,8,169,0.0228,0.0053,0,0.2724,"ok"
